text,index
"['fl', 'data', 'new', 'case', 'today', 'tw', 'week', 'avg', 'lw', 'last', 'week', 'avg']",6269
"['indirectli', 'prolifer', 'ecommerc', 'industri']",6270
"['research', 'associ', 'excess', 'bodi', 'weight', 'mortal', 'india', 'news', 'cart']",6271
"['london', 'new', 'drug', 'combin', 'suppress', 'infect', 'sarscov', 'caus', 'accord']",6272
"['within', 'week', 'public', 'offer', 'product', 'yearold', 'age', 'group', 'found', 'time']",6273
"['peopl', 'vulner', 'offer', 'booster', 'vaccin', 'includ', 'adult', 'age']",6274
"['oct', 'franc', 'reach', 'new', 'case', 'death', 'daili', 'decreas', 'incid', 'remain']",6275
"['india', 'live', 'news', 'mizoram', 'govt', 'issu', 'new', 'guidelin', 'allow', 'activ', 'check']",6276
"['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",6277
"['effici', 'target', 'border', 'test', 'reinforc', 'learn']",6278
"['he', 'popular', 'man', 'tiktok', 'doesnt', 'say', 'word', 'itali', 'first', 'went', 'lockdown']",6279
"['isnt', 'rebrand', 'ivermectin', 'healthcanada', 'work', 'review', 'merck', 'experiment', 'pill', 'treatment']",6280
"['sad', 'peopl', 'play', 'polit', 'vaccin', 'obaseki']",6281
"['walkin', 'vaccin', 'clinic', 'open', 'clarendon', 'leisur', 'centr', 'today', 'pm', 'age', 'elig']",6282
"['american', 'polit', 'v', 'septemb', 'democrat', 'vaccin']",6283
"['youtub', 'bar', 'murdochown', 'news', 'outlet', 'upload', 'misinform']",6284
"['hello', 'mr', 'sever', 'acut', 'respiratori', 'syndrom', 'sarscov', 'vaccin', 'hold', 'pr']",6285
"['underlin', 'import', 'coordin', 'healthcar', 'provid', 'import', 'anticip']",6286
"['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world', 'worldwid', 'death', 'relat', 'surpass']",6287
"['want', 'make', 'u', 'laugh', 'adeboy', 'queri', 'govt', 'make', 'vaccin', 'compulsori']",6288
"['longer', 'hypothet', 'week', 'center', 'diseas', 'control', 'prevent', 'said']",6289
"['merck', 'say', 'experiment', 'pill', 'cut', 'hospit', 'death', 'half']",6290
"['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'death', 'delta', 'surg', 'unrelentin']",6291
"['india', 'impos', 'retaliatori', 'restrict', 'british', 'nation', 'news']",6292
"['vax', 'person', 'get', 'break', 'thru', 'infect', 'quarantin', 'day', 'follow']",6293
"['delta', 'exploit', 'work', 'bodi', 'mind']",6294
"['case', 'chelan', 'dougla', 'counti', 'continu', 'drop']",6295
"['support', 'leav', 'flower', 'berejiklian', 'victoria', 'case', 'peak', 'news', 'australia']",6296
"['daili', 'updat', 'oct', 'isl', 'man', 'confirm', 'case']",6297
"['comment', 'alon', 'borisjohnson', 'immedi', 'remov', 'offic', 'death']",6298
"['idfc', 'first', 'post', 'net', 'profit', 'crore', 'hit', 'fy', 'compar', 'net', 'loss', 'crore', 'fy']",6299
"['sad', 'peopl', 'play', 'polit', 'vaccin', 'obaseki']",6300
"['new', 'case', 'confirm', 'ireland', 'patient', 'hospit', 'includ', 'icu']",6301
"['professor', 'use', 'matlab', 'character', 'second', 'wave', 'india']",6302
"['martiniqu', 'rapidli', 'land', 'toward', 'safeti', 'zone', 'decreas', 'still', 'high', 'lev']",6303
"['cmo', 'dr', 'toni', 'holohan', 'call', 'yet', 'get', 'vaccin']",6304
"['dr', 'ryan', 'cole', 'explain', 'jab', 'suppress', 'tlr', 'help']",6305
"['still', 'thing', 'seen', 'much', 'medium', 'coverag', 'death', 'stat']",6306
"['model', 'lock', 'china', 'forc', 'wash', 'chlorin', 'hell']",6307
"['sinc', 'start', 'american', 'die', 'death', 'worldwid']",6308
"['want', 'make', 'u', 'laugh', 'adeboy', 'queri', 'govt', 'make', 'vaccin', 'compulsori']",6309
"['ye', 'confirm', 'case', 'uk', 'th', 'world']",6310
"['rwanda', 'posit', 'rate', 'drop']",6311
"['merck', 'say', 'pill', 'cut', 'risk', 'death', 'hospit']",6312
"['worst', 'social', 'ill', 'come', 'ugli', 'ratti', 'mullet']",6313
"['peopl', 'die', 'u', 'accord', 'figur', 'john', 'hopkin', 'univers']",6314
"['guadeloup', 'land', 'toward', 'safeti', 'zone', 'remain', 'high', 'level', 'mortal', 'day']",6315
"['whistleblow', 'provid', 'govern', 'data', 'document', 'death', 'within', 'day', 'vaccin', 'amon']",6316
"['potenti', 'protect', 'mechan', 'green', 'tea', 'polyphenol', 'egcg']",6317
"['bewar', 'domest', 'terrorist', 'resist', 'toler', 'detent', 'camp', 'govern', 'roundup']",6318
"['world', 'bank', 'approv', 'million', 'credit', 'nigeria', 'aid', 'vaccin', 'acquisit']",6319
"['argentina', 'start', 'vaccin', 'age', 'end']",6320
"['act', 'record', 'new', 'case', 'equal', 'territori', 'highest', 'daili', 'number', 'case', 'sinc', 'began']",6321
"['vaccin', 'pioneer', 'medium', 'watchdog', 'climat', 'activist', 'belaru', 'opposit', 'leader']",6322
"['here', 'much', 'wors', 'flu']",6323
"['vaccin', 'visit', 'dropin', 'clinic', 'today', 'st', 'nd', 'dose', 'need', 'help', 'ge']",6324
"['gov', 'ige', 'extend', 'hawaii', 'emerg', 'proclam', 'respons', 'delta', 'variant', 'honolulu', 'hawaii', 'news', 'spo']",6325
"['suni', 'begin', 'unenrol', 'student', 'didnt', 'compli', 'vaccin', 'mandat']",6326
"['peopl', 'vaccin', 'le', 'like', 'spread', 'even']",6327
"['gov', 'sanwo', 'olu', 'announc', 'success', 'battl', 'naijamus', 'naija']",6328
"['maclaren', 'sure', 'would', 'squad']",6329
"['data', 'franc', 'show', 'paediatr', 'higher', 'inhospit', 'mortal', 'hi']",6330
"['nigeria', 'centr', 'diseas', 'control', 'ncdc', 'announc', 'new', 'case', 'countri', 'oct']",6331
"['presid', 'un', 'gener', 'assembl', 'abdulla', 'shahid', 'said', 'receiv', 'two', 'dose', 'covishield']",6332
"['road', 'success', 'alway', 'construct', 'saturdaythought']",6333
"['updat', 'assam', 'relax', 'restrict', 'allow', 'cinema', 'hall', 'reopen']",6334
"['australia', 'report', 'new', 'case', 'vaccin', 'push', 'continu']",6335
"['u', 'death', 'surpass']",6336
"['hugh', 'krupica', 'team', 'latest', 'csr', 'initi']",6337
"['antibodi', 'test', 'inexpens', 'activ', 'market', 'popular', 'russia', 'peopl', 'use', 'result']",6338
"['buy', 'copi', 'book', 'great', 'reset', 'wef', 'chairman', 'klau', 'schwab', 'plan']",6339
"['doctor', 'debunk', 'infertil', 'myth', 'surround', 'vaccin']",6340
"['snapshot', 'commun', 'support', 'journey', 'cover', 'bedford', 'luton', 'hatfield', 'cranfield']",6341
"['u', 'antivir', 'pill', 'could', 'game', 'changer', 'vixc', 'latestcom']",6342
"['vaccin', 'brand', 'percept']",6343
"['u', 'death', 'toll', 'eclips']",6344
"['broadway', 'aladdin', 'goe', 'dark', 'soon', 'reopen', 'battl']",6345
"['merck', 'antivir', 'pill', 'could', 'chang', 'game']",6346
"['what', 'happen', 'canada', 'around', 'world', 'friday', 'cbc', 'news', 'usa', 'surpass', 'dead', 'ho']",6347
"['troubl', 'provoc', 'thread', 'prevaccin', 'read', 'embed', 'articlesi', 'lo']",6348
"['irancovid', 'death']",6349
"['latest', 'independ', 'research', 'network', 'daili', 'thank', 'oann']",6350
"['take', 'short', 'video', 'tell', 'u', 'youd', 'like', 'impact', 'send']",6351
"['latest', 'integr', 'health', 'daili', 'thank', 'auspol']",6352
"['schedul', 'like', 'wallabi', 'track', 'first', 'australian', 'rugbi', 'team']",6353
"['balanc', 'galicia', 'outubro', 'hora', 'falecido', 'cifra', 'total', 'caso', 'activo']",6354
"['u', 'death', 'surpass', 'gandhijayanti', 'ndoctob', 'twitterban']",6355
"['japan', 'governor', 'demand', 'bolster', 'medic', 'system', 'ea', 'curb', 'stoke', 'concern']",6356
"['vaccin', 'may', 'come', 'form', 'pill', 'perhap', 'thatll', 'convinc', 'peopl', 'get', 'vaccin']",6357
"['ppl', 'die', 'novel', 'citi', 'checker', 'across', 'iranaccord', 'iranian', 'pmoi']",6358
"['impact', 'countri', 'total', 'case', 'insight']",6359
"['world', 'bank', 'approv', 'million', 'credit', 'nigeria', 'aid', 'vaccin', 'acquisit']",6360
"['u', 'death', 'surpass']",6361
"['new', 'zealand', 'report', 'case', 'amid', 'antilockdown', 'protest']",6362
"['vaccin', 'peopl', 'like', 'spread', 'unvaccinat']",6363
"['diffinrdd', 'design', 'evalu', 'impact', 'ami', 'stroke', 'mortal', 'lombardi']",6364
"['new', 'zambia', 'lift', 'restrict', 'mob']",6365
"['updat', 'assam', 'relax', 'restrict', 'allow', 'cinema', 'hall', 'reopen']",6366
"['merck', 'new', 'drug', 'look', 'promis', 'yet', 'wasnt', 'invent', 'merck', 'eidd', 'program']",6367
"['antivir', 'drug', 'reduc', 'inflamm', 'hour', 'isra', 'studi', 'find']",6368
"['draw', 'line', 'germani', 'greater', 'death', 'toll', 'uk']",6369
"['victoria', 'record', 'break', 'new', 'local', 'case', 'shepparton', 'today']",6370
"['biolog', 'weapon', 'purpos', 'biolog', 'attack', 'destroy', 'economi']",6371
"['quit', 'list', 'good', 'thing', 'follow', 'lead', 'former', 'presid', 'work', 'well']",6372
"['mortal', 'higher', 'influenza', 'mortal', 'among', 'paediatr', 'agegroup']",6373
"['mizoram', 'issu', 'new', 'guidelin', 'relax']",6374
"['opinion', 'southafrica', 'rebuild', 'tourism', 'industri', 'amidst', 'ravag', 'effect', 'need']",6375
"['world', 'still', 'fight', 'unctad', 'present', 'opportun', 'develop', 'commun', 'align', 'th']",6376
"['throughout', 'peru', 'indigen', 'woman', 'taken', 'lead', 'broadcast', 'lifesav', 'inform']",6377
"['seven', 'symptom', 'jointli', 'predict', 'diagnosi', 'fever', 'vertex', 'ha', 'bodi', 'ach', 'low', 'back', 'pain', 'low', 'anosmia']",6378
"['nwt', 'report', 'new', 'case', 'leap', 'yk']",6379
"['aucklandbas', 'truck', 'driver', 'test', 'posit']",6380
"['year', 'ago', 'tripswaiv', 'make', 'treatment', 'vaccin', 'test', 'access', 'propos']",6381
"['delta', 'increas', 'risk', 'pregnant', 'woman', 'pfizerbiontech', 'vaccin', 'antibodi', 'gone', 'month', 'mani']",6382
"['arsen', 'could', 'sack', 'arteta', 'week', 'ago', 'appear', 'chang', 'game']",6383
"['merck', 'say', 'pill', 'cut', 'risk', 'death', 'hospit']",6384
"['percent', 'child', 'confirm']",6385
"['data', 'franc', 'show', 'paediatr']",6386
"['american', 'die', 'last', 'three', 'month', 'concentr', 'south', 'region', 'lag']",6387
"['crossov', 'brand', 'day', 'suppli', 'compar', 'suppli', 'day', 'versu', 'first', 'case']",6388
"['pentagon', 'start', 'requir', 'contractor', 'vaccin', 'solicit', 'contract']",6389
"['weiter', 'im', 'aufwachprogramm', 'today', 'sweden', 'remov', 'remain', 'restrict', 'passport']",6390
"['border', 'patrol', 'agent', 'could', 'fire', 'dont', 'get', 'vaccin']",6391
"['also', 'find', 'flu', 'shot', 'wors']",6392
"['death', 'eclips', 'u', 'delta', 'variant', 'rage']",6393
"['condol', 'loss', 'hope', 'experi', 'save', 'other']",6394
"['servic', 'member', 'file', 'lawsuit', 'pentagon', 'vaccin', 'mandat', 'halt', 'mandat', 'troop', 'rec']",6395
"['dont', 'get', 'go', 'back', 'shop', 'coupl', 'week', 'laugh', 'safe', 'cours']",6396
"['inde', 'last', 'inperson', 'rdweek', 'earli', 'happi', 'independ', 'day']",6397
"['ncdc', 'record', 'new', 'case', 'state', 'abuja', 'read']",6398
"['doesnt', 'mean', 'go', 'activ', 'seek', 'vaccin']",6399
"['ensur', 'act', 'get', 'renew', 'vax', 'passport', 'come', 'mustnt', 'put', 'pr']",6400
"['week', 'end', 'cartoon', 'normalci', 'almost', 'restor', 'busi', 'profess', 'school', 'well', 'th']",6401
"['seattl', 'alaska', 'air', 'group', 'told', 'employe', 'requir', 'get', 'vaccin']",6402
"['rember', 'scienc', 'kid', 'cant', 'get', 'texa', 'girl', 'die', 'infect', 'antivax', 'mom']",6403
"['updat', 'india', 'record', 'new', 'case', 'activ', 'count', 'lowest', 'day']",6404
"['wayn', 'counti', 'sheriff', 'announc', 'death', 'captain']",6405
"['told', 'nurs', 'vax', 'centr', 'ive', 'never', 'almost', 'heart', 'attack']",6406
"['laughabl', 'nigerian', 'govern', 'make', 'vaccin', 'compulsori', 'sahara', 'report']",6407
"['english', 'homework', 'help', 'link', 'extern', 'site', 'podcast', 'mayo', 'clinic', 'af']",6408
"['fauci', 'result', 'merck', 'pill', 'treat', 'impress']",6409
"['ravag', 'state', 'wont', 'anyon', 'left', 'throw', 'prison', 'prison', 'slaveri', 'anym']",6410
"['indirectli', 'prolifer', 'ecommerc', 'industri']",6411
"['would', 'sure', 'dent', 'idfc', 'first', 'bank', 'progress', 'believ']",6412
"['healthi', 'peopl', 'eat', 'right', 'exercis', 'skip', 'vaccin', 'research', 'scientist', 'fit', 'enthusia']",6413
"['receiv', 'first', 'dose', 'fulli', 'vaccin', 'approv', 'vaccin', 'sever']",6414
"['ppl', 'die', 'novel', 'citi', 'checker', 'across', 'iranaccord', 'iranian', 'pmoimek']",6415
"['latest', 'daili', 'news', 'thank', 'news']",6416
"['pfizer', 'vaccin', 'got', 'full', 'approv', 'feder', 'food', 'drug', 'administr', 'least', 'hospita']",6417
"['ceo', 'robert', 'sigal', 'conclud', 'major', 'lesson', 'learn', 'global']",6418
"['latest', 'blackboard', 'daili', 'thank', 'cambridg']",6419
"['u', 'approach', 'death', 'month', 'inflat', 'climb', 'quickest', 'pac']",6420
"['horribl', 'cold', 'go', 'round', 'similar', 'flu', 'test', 'neg']",6421
"['hope', 'new', 'pill', 'reduc', 'chanc', 'death']",6422
['titan'],6423
"['medic', 'suppli', 'chain', 'profession', 'contribut', 'make', 'test', 'award', 'support', 'whole']",6424
"['philippin', 'luckiest', 'countri', 'planetwhi', 'receiv', 'vaccin', 'name', 'sinovac', 'mod']",6425
"['ygbbbgcoronaviru', 'case', 'india', 'world', 'live', 'rcovid', 'india', 'tracker', 'ligbhtbb', 'bbbbve', 'state', 'wise', 'case']",6426
"['iniquit', 'act', 'need', 'renew']",6427
"['help', 'stop', 'spread', 'across', 'dunde', 'regularli', 'test', 'dont', 'symptom', 'ge']",6428
"['mortal', 'higher', 'influenza', 'mortali']",6429
"['washington', 'drugmak', 'merck', 'say', 'experiment', 'pill', 'reduc', 'institut', 'suppli', 'manag']",6430
"['vaccin', 'rollout', 'continu', 'research', 'tri', 'understand', 'popul', 'hesit']",6431
"['window', 'server', 'datacent', 'azur', 'edit', 'window', 'friendli', 'bydesign', 'smb', 'quic']",6432
"['week', 'end', 'cartoon', 'normalci', 'almost', 'restor', 'busi', 'profess', 'school', 'well', 'th']",6433
"['vanden', 'bossch', 'malon', 'giant', 'unit']",6434
"['activ', 'case', 'countri', 'declin', 'union', 'health', 'ministri']",6435
"['wa', 'weekend', 'updat', 'saturday', 'octob', 'new', 'case', 'detect']",6436
"['latest', 'john', 'elli', 'dublin', 'daili', 'thank', 'deltavari']",6437
"['pakistan', 'report', 'case', 'death', 'hour']",6438
"['u', 'antivir', 'pill', 'could', 'game', 'changer', 'vaccin', 'still', 'america', 'way']",6439
"['walkin', 'vaccin', 'clinic', 'open', 'wolverhampton', 'today', 'anyon', 'age', 'older', 'pfizer', 'az']",6440
"['excel', 'work', 'uk', 'commun', 'intern', 'indian', 'student', 'studi']",6441
"['sen', 'lisa', 'murkowski', 'gave', 'impass', 'speech', 'friday', 'alaska', 'grow']",6442
"['must', 'read', 'thread', 'go', 'forward', 'especi', 'given', 'polit', 'frame', 'issu']",6443
"['make', 'think', 'elect', 'theyll', 'keep', 'extend', 'act']",6444
"['hope', 'new', 'pill', 'reduc', 'chanc', 'death', 'read', 'monitorupd']",6445
"['lie', 'peopl', 'person', 'know', 'vaccin']",6446
"['break', 'top', 'medic', 'offici', 'u', 'armi', 'provid', 'affidavid', 'vaccin']",6447
"['rememb', 'peopl', 'laugh', 'told', 'china', 'novemberdecemb', 'befo']",6448
"['doctor', 'concern', 'upcom', 'flu', 'season', 'could', 'set', 'back', 'effort', 'contain']",6449
"['saudi', 'triumph', 'oil', 'market', 'comeback', 'crisi', 'et', 'auto']",6450
"['delta', 'stranglehold', 'tonight', 'tighten', 'victoria', 'nearli', 'case', 'worst', 'day', 'yet', 'forcin']",6451
"['global', 'death', 'hit', 'five', 'million', 'delta', 'sweep', 'world']",6452
"['know', 'aint', 'deadli', 'except', 'fuck', 'suck']",6453
"['death', 'eclips', 'u', 'delta', 'variant', 'rage']",6454
"['global', 'death', 'toll', 'touch', 'million']",6455
"['death', 'eclips', 'u', 'delta', 'variant', 'rage']",6456
"['anoth', 'soul', 'die', 'that', 'top', 'death', 'youv', 'alreadi', 'pre']",6457
"['latest', 'health', 'safeti', 'daili', 'thank', 'hr']",6458
"['current', 'slow', 'mani', 'global', 'economi', 'cryptocurr', 'bu']",6459
"['understand', 'csirjigyasa']",6460
"['terribl', 'isnt', 'itchina', 'apologis', 'usa', 'world', 'releas', 'wuh']",6461
"['impact', 'social', 'isol', 'chang', 'work', 'pattern', 'ongo', 'thought', 'first']",6462
"['bbc', 'start', 'interview', 'surviv', 'without', 'bad', 'side', 'effect']",6463
"['biggest', 'lesson', 'fight', 'india', 'unparallel', 'abil', 'unit', 'tremend', 'capaci']",6464
"['new', 'case', 'observ', 'ukrain']",6465
"['india', 'cross', 'landmark', 'crore', 'vaccin']",6466
"['prior', 'outbreakour', 'legal', 'team', 'respons', 'domest', 'gender', 'base', 'violenc', 'relat', 'issu', 'le']",6467
"['see', 'news', 'wire', 'vaccin', 'kid', 'want', 'messag', 'thi']",6468
"['moderna', 'novavax', 'vaccin', 'stock', 'plummet']",6469
"['global', 'food', 'price', 'higher', 'today', 'modern', 'histori', 'inflat', 'climatechang']",6470
"['probenecid', 'inhibit', 'sarscov', 'replic', 'vivo', 'vitro']",6471
"['death', 'eclips', 'u', 'delta', 'variant', 'rage']",6472
"['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world']",6473
"['auditor', 'gener', 'crisi', 'manag', 'structur', 'unclear', 'estonia']",6474
"['pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin', 'liberti']",6475
"['india', 'cross', 'landmark', 'crore', 'vaccin']",6476
"['tokyo', 'report', 'new', 'case', 'oct']",6477
"['compar', 'peopl', 'health', 'system', 'risk', 'develop', 'symptomat', 'wa']",6478
"['deltavari', 'stranglehold', 'tonight', 'tighten', 'victoria', 'nearli', 'case', 'worst', 'day', 'yet']",6479
"['mr', 'khalil', 'fought', 'cancer', 'multipl', 'ill', 'year', 'great', 'faith', 'power']",6480
"['wasnt', 'signific', 'issu']",6481
"['nigeria', 'record', 'new', 'case']",6482
"['care', 'act', 'public', 'health', 'act', 'need', 'pay']",6483
"['u', 'death', 'toll', 'surpass', 'despit', 'wide', 'avail', 'vaccin']",6484
"['merck', 'pill', 'could', 'cut', 'risk', 'half', 'wont', 'miracl', 'cure', 'scientist', 'say', 'rnew']",6485
"['gone', 'away', 'import', 'rememb', 'action', 'take', 'keep', 'other', 'safe']",6486
"['uttar', 'pradesh', 'india', 'free', 'promot', 'ivermectin', 'usag', 'district', 'uttar', 'pradesh', 'india', 'ha']",6487
"['california', 'becom', 'first', 'u', 'state', 'requir', 'vaccin', 'student', 'governor', 'say']",6488
"['nsw', 'record', 'case', 'death', 'nsw', 'ama', 'issu', 'warn', 'next', 'premier']",6489
"['adventist', 'review', 'onlin', 'adra', 'provid', 'lifechang', 'support', 'fight', 'philippin']",6490
"['light', 'victim', 'arampdaughterscp', 'tiaguinhojca', 'lurdesfbrei', 'margarida', 'ffred', 'rodrigu', 'beatrizf']",6491
"['meet', 'giant', 'geert', 'vanden', 'bossch', 'robert', 'malo', 'ne']",6492
"['merck', 'say', 'first', 'antivir', 'pill', 'found', 'effect']",6493
"['septemb', 'second', 'consign', 'million', 'dose', 'sputnik', 'vaccin', 'procur', 'ndma']",6494
"['fda', 'near', 'vote', 'vaccin', 'booster', 'shot', 'gma']",6495
"['read', 'asymptomat', 'mild', 'case', 'give', 'comorbid', 'mani', 'patient', 'surviv', 'icu', 'may']",6496
"['taken', 'st', 'dose', 'vaccin', 'may', 'allah', 'protect', 'u', 'sinopharm']",6497
"['finish', 'christma', 'shop', 'yet', 'may', 'alreadi', 'late', 'thank']",6498
"['vaccin', 'alien', 'similar', 'half', 'popul', 'believ', 'half']",6499
"['singapor', 'report', 'almost', 'case', 'new', 'daili', 'high']",6500
"['kid', 'get', 'period']",6501
"['avoid', 'direct', 'contact', 'spread', 'use', 'free', 'bostapp', 'instead', 'commun', 'peopl']",6502
"['vaccin', 'ultim', 'bait', 'switch', 'actual', 'paid', 'product']",6503
"['u', 'death', 'toll', 'hit', 'reuter', 'rnew']",6504
"['india', 'record', 'new', 'case', 'activ', 'count', 'lowest', 'day', 'coronapandem', 'india']",6505
"['world', 'bank', 'approv', 'credit', 'nigeria', 'ifeanyi', 'azuka', 'lagosgv', 'world', 'bank', 'board', 'dir']",6506
"['current', 'slow', 'mani', 'global', 'economi', 'cryptocurr', 'busi']",6507
"['latest', 'ap', 'stori', 'unit', 'state']",6508
"['india', 'report', 'new', 'posit', 'case', 'death', 'last', 'hour']",6509
"['gone', 'away', 'import', 'rememb', 'action', 'take', 'keep', 'other', 'safe']",6510
"['castl', 'avail', 'mp', 'model', 'obj']",6511
"['latest', 'blog', 'alexa', 'answer', 'question']",6512
"['saudi', 'triumph', 'oil', 'market', 'comeback', 'crisi', 'auto', 'news', 'et', 'auto']",6513
"['vaccin', 'individu', 'carri', 'time', 'load', 'virus', 'nostril', 'compar', 'unva']",6514
"['fairli', 'new', 'studi', 'larginin', 'easili', 'bought', 'onlin', 'treatment', 'thelancet']",6515
"['victorian', 'polic', 'dispers', 'protest', 'small', 'ralli', 'vaccin', 'mandat']",6516
"['treatment', 'potenti', 'gamechang', 'develop']",6517
"['digest', 'u', 'surpass', 'death', 'coron']",6518
"['crore', 'vaccin', 'dose', 'provid', 'statesut', 'far', 'say', 'health', 'ministri', 'india', 'news', 'newsev']",6519
"['massiv', 'propaganda', 'fail', 'australia', 'voter', 'consent', 'experiment', 'gene', 'therap']",6520
"['vaccin', 'doesnt', 'stop', 'contract', 'spread', 'shouldnt', 'mandat']",6521
"['obrafour', 'open', 'lifeanddeath', 'battl']",6522
"['death', 'surpass', 'friday', 'u', 'equival', 'nation', 'capit', 'washington']",6523
"['wetherspoon', 'trend', 'massiv', 'selfinflict', 'brexit', 'problem', 'chicken', 'come']",6524
['flu'],6525
"['antivir', 'pill', 'could', 'game', 'changer', 'vaccin', 'still', 'america', 'way', 'expert']",6526
"['uncl', 'sam', 'want', 'get', 'vaccin', 'your', 'feder', 'contractor', 'updat', 'workplac', 'safeti', 'guid']",6527
"['pakistan', 'log', 'new', 'case', 'death']",6528
"['new', 'gmb', 'nh', 'updat', 'england', 'includ', 'remind', 'mandatori', 'vaccin', 'consult', 'su']",6529
"['possibl', 'everi', 'tweet', 'dave', 'hugh', 'case', 'rise', 'faster']",6530
['fake'],6531
"['explain', 'molnupiravir', 'merck', 'new', 'drug', 'treat']",6532
"['innoc', 'nabasa', 'provid', 'opportun', 'u', 'weve', 'sought', 'realiz', 'util']",6533
"['australian', 'capit', 'territori', 'equal', 'record', 'report', 'new', 'case', 'saturday']",6534
"['act', 'record', 'new', 'case', 'equal', 'territori', 'highest', 'daili', 'number', 'case', 'sinc', 'began']",6535
"['frugalinnov', 'best', 'antidot', 'busi', 'wake', 'crisi']",6536
"['what', 'happen', 'around', 'world', 'week']",6537
"['hipaa', 'appli', 'reveal', 'vaccin', 'statu', 'work', 'hh', 'say', 'hr']",6538
"['interest', 'play', 'word', 'mass', 'vaccin', 'peopl', 'die', 'die']",6539
"['effect', 'third', 'vaccin', 'dose', 'iwond']",6540
"['what', 'happen', 'around', 'world', 'week']",6541
"['updat', 'octob']",6542
"['your', 'fuck', 'stupid', 'think', 'guy', 'fund', 'research', 'made', 'possibl']",6543
"['sourc', 'got', 'brother', 'look', 'rough', 'give', 'touch', 'tri']",6544
"['biolog', 'weapon', 'purpos', 'biolog', 'attack', 'destroy', 'economi']",6545
"['what', 'happen', 'around', 'world', 'week']",6546
"['climatecrisi', 'school', 'infrastructur', 'also', 'need', 'upgrad', 'effici', 'ventil', 'combat', 'massiv']",6547
"['chine', 'communist', 'parti', 'ccp', 'made', 'also', 'made', 'antidot', 'ccp']",6548
"['viral', 'load', 'delta', 'variant', 'time', 'high', 'number', 'unvaccin', 'peopl']",6549
"['onlin', 'colleg', 'english', 'educ', 'student', 'teacher', 'readi', 'challeng']",6550
"['crore', 'vaccin', 'dose', 'provid', 'statesut', 'far', 'say', 'health', 'ministri', 'india', 'news', 'time']",6551
"['timelin', 'earli', 'chronolog', 'pcr', 'assay', 'sequenc', 'global', 'research']",6552
"['world', 'bank', 'approv', 'credit', 'nigeria', 'scale', 'vaccin']",6553
"['antivir', 'pill', 'could', 'game', 'changer', 'vaccin', 'still', 'america', 'way', 'expert']",6554
"['hey', 'peopl', 'u', 'also', 'comment', 'gtgt', 'u', 'surpass', 'death']",6555
"['mizoram', 'issu', 'new', 'guidelin', 'relax', 'check', 'detail']",6556
"['mathia', 'dewatripont', 'boost', 'vax', 'rate', 'vaccin', 'vaccinepassport']",6557
"['snack', 'spread', 'accord', 'ndz']",6558
"['technolog', 'combat', 'dgcsir']",6559
"['part', 'ongo', 'covax', 'program', 'countri', 'staff', 'give', 'vaccin']",6560
"['dont', 'think', 'much', 'exagger', 'suggest', 'countri', 'neg', 'affect', 'austr']",6561
"['crore', 'vaccin', 'dose', 'provid', 'statesut', 'far', 'say', 'health', 'ministri', 'india', 'news', 'time']",6562
"['pfizer', 'mordena', 'use', 'mrna', 'techniqu', 'vaccin', 'confirm', 'effect']",6563
"['victoria', 'record', 'new', 'case', 'region', 'commun', 'thrust', 'lockdown']",6564
"['walk', 'vaccin', 'clinic', 'take', 'place', 'today', 'chemist', 'boscomb', 'ampm', 'pm']",6565
"['explor', 'issu', 'surround', 'vaccin', 'child']",6566
"['among', 'girl', 'young', 'woman', 'promot', 'care', 'cultur', 'recov', 'resili', 'face', 'pand']",6567
"['vaccin', 'world', 'bank', 'approv', 'credit', 'nigeria']",6568
"['common', 'cold', 'use', 'spike', 'ace', 'protein', 'like', 'never', 'common', 'cold']",6569
"['meet', 'molnupiravir', 'merck', 'pill', 'cut', 'hospit', 'death', 'half']",6570
"['u', 'reach', 'death', 'thehil', 'hill']",6571
"['anyth', 'realli', 'proven', 'nationalist', 'countri', 'world', 'realli', 'there']",6572
"['may', 'trigger', 'high', 'sugar', 'level', 'worsen', 'diseas', 'say', 'new', 'studi', 'busi', 'standard']",6573
"['what', 'happen', 'around', 'world', 'week']",6574
"['adeboy', 'queri', 'govt', 'make', 'vaccin', 'compulsori']",6575
"['delta', 'aucklandbas', 'truck', 'driver', 'travel', 'palmerston', 'north', 'test', 'posit']",6576
"['ivermectin', 'shown', 'effect', 'curtail', 'safe', 'doesnt']",6577
"['what', 'happen', 'around', 'world', 'week']",6578
"['sa', 'comedian', 'unit', 'bring', 'laugh', 'relief', 'comedi', 'festiv']",6579
"['chap', 'go', 'first', 'real', 'vaccin', 'vitamin']",6580
"['u', 'reach', 'death', 'delta', 'variant', 'hit', 'unvaccin', 'nation']",6581
"['mean', 'oper', 'year', 'amplifi', 'tower', 'increas', 'radiat', 'ai']",6582
"['new', 'gmb', 'social', 'care', 'updat', 'england', 'remind', 'mandatori', 'vaccin', 'consult']",6583
"['australian', 'compani', 'introduc', 'jab', 'work', 'polici']",6584
