"","V1","ave_sentiment"
"1","['death', 'russia', 'hit', 'record', 'friday', 'fourth', 'straight', 'day', 'confirm', 'case', 'continu']",0.195003373789977
"2","['new', 'hampshir', 'townbytown', 'case']",0.302371578407382
"3","['merck', 'co', 'push', 'approv', 'pill', 'molnupiravir', 'previous', 'drug', 'declin', 'declar']",0.0114707866935281
"4","['australian', 'golf', 'great', 'greg', 'norman', 'hospit', 'symptom']",0.0316227766016838
"5","['clear', 'cathol', 'claim', 'faithbas', 'exempt', 'vaccin', 'dont', 'follow', 'pope', 'franci']",0.133630620956212
"6","['india', 'record', 'new', 'case', 'lower', 'yesterday']",0.282842712474619
"7","['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world', 'internationalnew']",0.0433012701892219
"8","['case', 'updat', 'current', 'activ', 'case', 'new', 'zealand', 'border', 'comm']",0.247487373415292
"9","['get', 'better', 'airborn', 'transmiss', 'new', 'york', 'time']",0.413118223595458
"10","['u', 'reach', 'death', 'thank', 'presid', 'trump', 'may', 'caus']",0.133630620956212
"11","['india', 'log', 'new', 'case', 'death']",0.32659863237109
"12","['california', 'requir', 'student', 'get', 'vaccin', 'get', 'full', 'fda', 'approv']",0.258198889747161
"13","['incred', 'good', 'news', 'add', 'pfizer', 'drug', 'phase', 'iii', 'trial', 'may']",0.0109108945117996
"14","['sarscov', 'love', 'virus', 'dont', 'care', 'replic', 'infect', 'twatwaffl']",0.177504062792073
"15","['updat', 'unit', 'state', 'total', 'case', 'new', 'case', 'case', 'last', 'day']",0.335658556671309
"16","['vaccin', 'new', 'zealand', 'googl', 'question', 'answer']",0.509116882454314
"17","['mi', 'waa', 'gwaan', 'like', 'dat', 'likkl', 'girl', 'inna', 'di', 'video', 'gvnman', 'shift', 'play', 'parti']",0.111803398874989
"18","['unit', 'state', 'case', 'counti', 'john', 'hopkin', 'univers']",0.366666666666667
"19","['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world']",0.0452267016866646
"20","['india', 'report', 'new', 'case', 'last', 'hour', 'activ', 'caseload', 'lowest', 'day']",0.075
"21","['kindli', 'preach', 'bojo', 'stop', 'give', 'gyan']",0.13228756555323
"22","['new', 'case', 'report', 'india', 'last', 'hour', 'kerala', 'record', 'new', 'case', 'death', 'yesterday']",0.377123616632825
"23","['world', 'bank', 'approv', 'credit', 'nigeria', 'scale', 'vaccin']",0.404145188432738
"24","['india', 'report', 'new', 'case', 'new', 'death', 'last', 'hour', 'accord', 'indian']",0.413118223595458
"25","['new', 'case', 'new', 'death', 'hondura', 'gmt', 'coronavirusupd', 'coronaviruspandem']",0.461880215351701
"26","['india', 'record', 'new', 'case', 'death', 'kerala', 'remain', 'top', 'contributor']",0.758946638440411
"27","['latest', 'link', 'local', 'dupag', 'daili', 'thank', 'smartnew']",0.180906806746658
"28","['musician', 'saab', 'magalona', 'candi', 'gamo', 'share', 'tip', 'stay', 'friend', 'someon', 'pandemi']",0.183532587096449
"29","['plea', 'also', 'pray', 'revis', 'version', 'oratio', 'imperata']",0.317542648054294
"30","['doh', 'usec', 'vergeir', 'say', 'yet', 'includ', 'antigentest', 'case', 'offici', 'data', 'report']",0.1455213750218
"31","['updat', 'pakistan', 'case', 'saturday', 'confirm', 'activ', 'death', 'recov']",0.25
"32","['mark', 'zuckerberg', 'emerg', 'man', 'bed', 'ask', 'would', 'like', 'inform', 'babylon']",0.201246117974981
"33","['read', 'merck', 'pill', 'seen', 'huge', 'advanc', 'rais', 'hope', 'prevent', 'death']",0.655825179957789
"34","['thank', 'gladi', 'live', 'berejiklian', 'didnt', 'want', 'burden', 'sydney']",0.193649167310371
"35","['health', 'ministri', 'clarifi', 'viral', 'video', 'empti', 'syring', 'um', 'vaccin', 'teen', 'video']",0.142009389360939
"36","['would', 'work', 'similar', 'tamiflu', 'except', 'would', 'person', 'still', 'want', 'antibodi', 'infus', 'inst']",0.0573539334676404
"37","['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world']",0.0452267016866646
"38","['live', 'india', 'record', 'new', 'case', 'u', 'hit', 'death']",0.266666666666667
"39","['singapor', 'clinic', 'start', 'charg', 'sinovac', 'free', 'govt', 'stock', 'vaccin', 'run']",0.129099444873581
"40","['lv', 'opinion', 'rapid', 'test', 'make', 'life', 'easier', 'new', 'york', 'time']",0.427617987059879
"41","['australia', 'report', 'new', 'vaccin', 'today', 'resid', 'receiv', 'least', 'dose']",0.24588034255943
"42","['peopl', 'still', 'die', 'daili', 'im', 'ask', 'support', 'waiver', 'intellectu', 'pr']",0.2
"43","['india', 'regist', 'new', 'case', 'last', 'hour', 'per', 'cent', 'lower', 'yesterday']",0.194028500029066
"44","['sciencedelta', 'increas', 'risk', 'pregnant', 'woman', 'pfizerbiontech', 'vaccin', 'antibodi', 'gone', 'month']",0.0400891862868637
"45","['septemb', 'death', 'vax', 'breakthrough', 'vermont', 'daili', 'chronicl']",0.284604989415154
"46","['flashback', 'acceler', 'great', 'reset', 'look']",0.0833333333333333
"47","['alabama', 'gop', 'governor', 'sign', 'bill', 'use', 'relief', 'fund', 'build', 'prison', 'law', 'big']",0.2125
"48","['get', 'back', 'freedom', 'kidsfreedomday', 'childsplay']",0.237170824512628
"49","['thank', 'much', 'usa', 'vaccin']",0.166666666666667
"50","['scari', 'told', 'vaccin', 'yall', 'go', 'learn']",0.213675362908983
"51","['suprem', 'court', 'justic', 'brett', 'kavanaugh', 'test', 'posit']",0.75
"52","['global', 'caseload', 'top', 'mn', 'worldnew']",0.571547606649408
"53","['latest', 'twitter', 'time', 'thank', 'tokyo']",0.2
"54","['your', 'mainli', 'futur', 'weve', 'never', 'live', 'like', 'experi', 'mean', 'nothin']",0.117851130197758
"55","['lao', 'extend', 'measur', 'till', 'octob', 'sootinclaimoncom']",0.151185789203691
"56","['india', 'regist', 'new', 'case', 'past', 'hour', 'indiacovid']",0.266666666666667
"57","['ceo', 'gab', 'spread', 'disinform', 'liter', 'publish', 'sure', 'tru']",0.000134164078649987
"58","['india', 'make', 'vaccin', 'compliant', 'guidelin', 'export', 'mani', 'countri', 'uk']",0.117851130197758
"59","['sampl', 'test', 'st', 'octob', 'includ', 'sampl', 'test', 'yesterday', 'say', 'indi']",0.160356745147455
"60","['geniu', 'pat', 'cant', 'place', 'togeth', 'mass', 'vaccin', 'spread']",0.150755672288882
"61","['report', 'st', 'octob', 'new', 'posit', 'case', 'year', 'quarantin', 'local', 'contact']",0.4002082791081
"62","['nsw', 'updat', 'state', 'record', 'new', 'case', 'advertis', 'nsw', 'updat', 'state', 'record', 'new', 'coro']",0.4
"63","['daughter', 'recov', 'staff', 'symptom', 'exposur', 'good', 'thing', 'test', 'tur']",0.207306995724193
"64","['india', 'regist', 'new', 'case', 'past', 'hour', 'indiacovid']",0.266666666666667
"65","['india', 'report', 'new', 'case', 'last', 'hour', 'activ', 'caseload', 'lowest', 'day', 'min']",0.075
"66","['new', 'zealand', 'see', 'antilockdown', 'protest', 'indonesia', 'plan', 'big', 'event', 'test', 'live']",0.1375
"67","['asmara', 'dior', 'collect', 'signatur', 'design', 'face', 'mask', 'designerbrand', 'signaturebrand', 'facemask']",0.180906806746658
"68","['actual', 'medic', 'exempt', 'receiv', 'vaccin', 'lindsey', 'park']",0.0935414346693485
"69","['lao', 'extend', 'measur', 'till', 'octob', 'sootinclaimoncom']",0.151185789203691
"70","['lv', 'merck', 'pill', 'seen', 'huge', 'advanc', 'rais', 'hope', 'prevent', 'death']",0.678843554457558
"71","['india', 'report', 'new', 'case', 'death', 'hour']",0.282842712474619
"72","['merck', 'unveil', 'highli', 'effect', 'oral', 'pill', 'intend', 'widespread', 'use']",0.0874382899275515
"73","['india', 'record', 'new', 'case', 'death', 'kerala', 'remain', 'top', 'contributor']",0.758946638440411
"74","['rich', 'river', 'golf', 'club', 'staff', 'test', 'possibl', 'exposur', 'riverin', 'herald']",0.144337567297406
"75","['merck', 'unveil', 'highli', 'effect', 'oral', 'pill', 'intend', 'widespread', 'use']",0.0874382899275515
"76","['care', 'phil', 'peopl', 'may', 'take', 'serious', 'joke']",0.420582928802394
"77","['india', 'record', 'new', 'case', 'lower', 'yesterday']",0.282842712474619
"78","['new', 'weapon', 'drug', 'clinic', 'trial', 'prove', 'success', 'manufactur', 'merck']",0.341768277573498
"79","['actual', 'medic', 'exempt', 'receiv', 'vaccin', 'lindsey', 'park', 'feel', 'nee']",0.0848874687627165
"80","['global', 'death', 'hit', 'million', 'delta', 'variant', 'sweep', 'world']",0.0452267016866646
