"","V1","ave_sentiment"
"1","['last', 'hour', 'south', 'africa', 'seen', 'increas', 'new', 'infect', 'bring', 'activ', 'ca']",0.126178653628809
"2","['yuge', 'canadian', 'court', 'victori', 'prove', 'hoax', 'ampamp', 'restrict', 'drop']",0.0625
"3","['problem', 'warrior', 'wiggin', 'stick', 'belief', 'regard', 'vaccin']",0.208012573584461
"4","['big', 'news', 'india', 'report', 'le', 'new', 'case', 'day', 'last', 'hour', 'countri', 'report', 'new', 'case']",0.424419107660539
"5","['day', 'u', 'death', 'counti', 'mt', 'visual', 'give', 'insight', 'thank', 'ou']",0.1455213750218
"6","['two', 'die', 'dubbo', 'lga', 'record', 'new', 'case', 'wellington']",0.0138675049056307
"7","['new', 'tanglebot', 'malwar', 'use', 'interest', 'trick', 'android', 'user', 'infect', 'devic']",0.183532587096449
"8","['smart', 'person', 'rt', 'wizard', 'bradley', 'beal', 'say', 'vaccin']",0.138675049056307
"9","['retir', 'rn', 'mrna', 'dna', 'experiment', 'shot', 'true', 'vaccin', 'made', 'treat']",0.0852802865422442
"10","['sydney', 'resid', 'vaccin', 'risk', 'bar', 'variou', 'social', 'activ', 'even']",0.0606339062590832
"11","['worldomet', 'death', 'usa', 'new', 'case']",0.282842712474619
"12","['bereav', 'famili', 'group', 'hope', 'pm', 'take', 'u', 'serious', 'meet', 'uk', 'news']",0.0267261241912424
"13","['india', 'report', 'daili', 'new', 'case', 'le', 'day', 'new', 'case', 'death', 'last']",0.4
"14","['acp', 'leader', 'call', 'strategi', 'support', 'wellb', 'physician', 'workforc', 'environ']",0.303169531295416
"15","['new', 'post', 'norway', 'celebr', 'end', 'restrict']",0.565685424949238
"16","['latest', 'link', 'local', 'dupag', 'daili', 'thank', 'smartnew']",0.180906806746658
"17","['india', 'report', 'le', 'daili', 'case', 'day', 'india', 'sept', 'updat', 'new', 'ca']",0.206559111797729
"18","['dr', 'scott', 'atla', 'vaccin', 'mandat', 'child', 'natur', 'immun', 'florida', 'surg']",0.160356745147455
"19","['let', 'guard', 'volunt', 'continu', 'sensitis', 'mobilis', 'ugandan', 'turn']",0.145344418537486
"20","['trust', 'medic', 'scienc', 'doctor', 'life']",0.277350098112615
"21","['vaughn', 'palmer', 'mix', 'messag', 'patient', 'blow', 'credibl', 'john', 'horgan', 'govern']",0.0258198889747161
"22","['bit', 'confus', 'pfizer', 'six', 'month', 'safeti', 'efficaci', 'bntb', 'mrna', 'vaccin', 'studi']",0.355594387499371
"23","['chang', 'trend', 'new', 'covidab', 'case', 'day', 'averag', 'go', 'plateau', 'around', 'decreas']",0.332652814112315
"24","['someon', 'recov', 'good', 'antibodi', 'level', 'bett']",0.21650635094611
"25","['plea', 'also', 'pray', 'revis', 'version', 'oratio', 'imperata']",0.317542648054294
"26","['million', 'u', 'taxpay', 'money', 'spent', 'health', 'agenc', 'studi', 'enhanc', 'vaxx']",0.252357307257618
"27","['mother', 'die', 'ever', 'hold', 'new', 'babi']",0.2
"28","['new', 'case', 'death', 'across', 'india', 'case', 'death', 'report', 'kerala', 'yesterday']",0.194028500029066
"29","['presid', 'dutert', 'approv', 'vaccin', 'gener', 'popul', 'octob', 'say', 'spokesman', 'harri', 'roqu']",0.329983164553722
"30","['asiath', 'serv', 'catalyst', 'innov', 'digit', 'virtual', 'compani', 'embr']",0.18190171877725
