"","V1","ave_sentiment"
"1","['vaccin', 'u', 'free', 'get', 'fulli', 'vaccin']",0.259807621135332
"2","['excel', 'friggin', 'logic', 'covidiot', 'vaccinepassport', 'vaccin']",0.360843918243516
"3","['provid', 'valid', 'point', 'howev', 'current', 'climat', 'right', 'quit', 'difficul']",0.388057000058133
"4","['live', 'pm', 'jacinda', 'ardern', 'say', 'vaccin', 'golden', 'ticket', 'freedom']",0.37442263245203
"5","['number', 'final', 'drop', 'colleagu', 'relax', 'hope', 'day', 'come', 'soon', 'ble']",0.196396101212393
"6","['india', 'report', 'new', 'case', 'death', 'past', 'hour', 'offici', 'data']",0.221880078490092
"7","['nsw', 'updat', 'premier', 'announc', 'threestag', 'roadmap', 'lockdown', 'octob', 'video']",0.138675049056307
"8","['prison', 'aid', 'act', 'presid', 'dr', 'carolin', 'doyl', 'spoke', 'win', 'news', 'monday', 'posit', 'case']",0.324229856737469
"9","['translat', 'dec', 'give', 'freedom', 'that', 'well', 'live']",0.188561808316413
"10","['ye', 'thank', 'louder', 'cultofcovidian', 'hear', 'naturalimmun', 'gt', 'vaccin']",0.271108834234519
"11","['plea', 'also', 'pray', 'revis', 'version', 'oratio', 'imperata']",0.317542648054294
"12","['malaysia', 'adult', 'fulli', 'vaccin', 'vaccin', 'tmrnew', 'tmrphoto']",0.126491106406735
"13","['basic', 'restaur', 'major', 'caus', 'spread', 'worldwid', 'good', 'know']",0.307350428199288
"14","['total', 'case', 'state', 'per', 'popul', 'visual', 'give', 'insight', 'thank']",0.125
"15","['peer', 'review', 'paper', 'australian', 'scientist', 'provid', 'evid', 'lab', 'develop', 'biow']",0.103279555898864
"16","['india', 'report', 'new', 'case', 'recoveri', 'death', 'last', 'hr', 'per', 'union', 'health']",0.194028500029066
"17","['think', 'there', 'chanc', 'number', 'accur', 'behaviour', 'chang', 'nsw', 'victo']",0.176776695296637
"18","['nh', 'hire', 'actor', 'play', 'patient', 'care', 'home', 'resid', 'well', 'spend', 'million', 'taxpay', 'mone']",0.412948320967011
"19","['variant', 'would', 'plea', 'explain', 'dendrit', 'cell', 'break', 'sarscov', 'vi']",0.363803437554499
"20","['nz', 'free', 'month', 'rememb', 'thank', 'measur', 'your', 'current', 'whi']",0.266789187539966
"21","['fresh', 'case', 'india', 'lower', 'yesterday', 'newseveryth', 'allindia']",0.158113883008419
"22","['updat', 'clinic', 'care', 'guidanc', 'includ', 'regeneron', 'medic', 'read']",0.561248608016091
"23","['new', 'case', 'detect', 'sunday', 'kerala', 'report', 'case', 'activ', 'case', 'fall', 'three']",0.21380899352994
"24","['latest', 'link', 'local', 'dupag', 'daili', 'thank', 'smartnew']",0.180906806746658
"25","['japan', 'daili', 'case', 'rapidli', 'declin', 'top', 'advis', 'shigeru', 'omi', 'attribut']",0.266789187539966
"26","['plan', 'reviv', 'investig', 'origin', 'medium', 'report', 'covidorigin']",0.0668153104781061
"27","['peer', 'review', 'paper', 'australian', 'scientist', 'provid', 'evid', 'la']",0.110940039245046
"28","['new', 'travel', 'restrict', 'come', 'here', 'expect', 'knew', 'com']",0.3
"29","['sydney', 'set', 'unveil', 'freedom', 'roadmap', 'curb', 'ea']",0.627143596721748
"30","['fulli', 'vax', 'american', 'travel', 'abroad', 'still', 'need', 'neg', 'test', 'win', 'day', 'fli']",0.0363803437554499
"31","['breakthrough', 'data', 'tomorrow', 'data', 'sourc', 'daili', 'updat', 'hospit', 'data', 'tabl', 'vaccin', 'breakthrough']",0.267261241912424
"32","['yet', 'theyv', 'never', 'isol', 'except']",0.441941738241592
"33","['acc', 'sourc', 'appear', 'doctor', 'medic', 'staff', 'pharma', 'co', 'produc', 'vaccin', 'indemifi']",0.137649440322337
"34","['that', 'never', 'isol', 'proven', 'except']",0.226133508433323
"35","['south', 'africa', 'final', 'exit', 'third', 'wave', 'plea', 'continu', 'wear', 'mask', 'avoid', 'larg', 'gather']",0.306412938514171
"36","['vaccin', 'work', 'cdc']",0.125
"37","['activ', 'case', 'stand', 'countri', 'continu', 'follow', 'sop', 'vaccin', 'nbsmorningbreez']",0.1625
"38","['read', 'new', 'ope', 'irrevers', 'mani', 'effect', 'perman', 'evid', 'show', 'may', 'caus', 'extr']",0.0117851130197758
"39","['genius', 'deal', 'tri', 'minim', 'contact', 'resist', 'vaccin', 'stupid']",0.129636243217534
"40","['part', 'countri', 'transit', 'endem', 'live', 'govern', 'distribut', 'six', 'antigen', 'rapid', 'test']",0.0242535625036333
"41","['ho', 'ching', 'explain', 'need', 'new', 'rule', 'told', 'u', 'stop', 'throw', 'tantrum', 'like', 'kid']",0.206474160483506
"42","['north', 'dakota', 'republican', 'latest', 'hous', 'breakthrough', 'case']",0.158113883008419
"43","['localnew', 'drive', 'test', 'backlog', 'clear', 'yearend', 'jpj']",0.150755672288882
"44","['accord', 'union', 'health', 'ministri', 'india', 'report', 'new', 'case', 'recoveri', 'de']",0.206559111797729
"45","['india', 'report', 'new', 'case', 'recoveri', 'death', 'last', 'hr', 'per', 'union', 'health']",0.194028500029066
"46","['global', 'caseload', 'top', 'million']",0.529150262212918
"47","['never', 'isol', 'lab', 'except']",0.376889180722205
"48","['india', 'sept', 'updat', 'new', 'case', 'report', 'death', 'record', 'kerala', 'maharashtra']",0.241209075662211
"49","['date', 'australia', 'record', 'confirm', 'case', 'includ', 'death', 'nb']",0.305085107923876
"50","['minor', 'among', 'new', 'case', 'odisha', 'latestupd', 'odisha']",0.25298221281347
"51","['rep', 'kelli', 'armstrong', 'rnd', 'test', 'posit', 'sunday', 'becom', 'latest', 'breakthrough', 'case']",0.303169531295416
"52","['vice', 'presid', 'harri', 'stay', 'silent', 'border', 'crisi', 'call', 'account', 'without', 'mention', 'china']",0.1375
"53","['natur', 'immun', 'emerg', 'potenti', 'legal', 'challeng', 'feder', 'vaccin', 'mandat']",0.173205080756888
"54","['htown', 'case', 'houston', 'credit', 'sourc', 'data']",0.14142135623731
"55","['number', 'fulli', 'vaccin', 'person', 'countri', 'surpass', 'million', 'say', 'roqu']",0.1
"56","['report', 'th', 'septemb', 'new', 'posit', 'case', 'new', 'recoveri', 'cumul', 'test', 'po']",0.641426980589819
"57","['pm', 'ismail', 'sabri', 'tabl', 'th', 'malaysia', 'plan', 'parliament', 'countri', 'move', 'toward', 'recoveri']",0.0645497224367903
"58","['th', 'anniversari', 'histori', 'delay', 'stop', 'bio', 'cush']",0.218463964251477
"59","['cant', 'defeat', 'say', 'learn', 'live', 'vaccin', 'mani', 'case']",0.357770876399966
"60","['peer', 'review', 'paper', 'australian', 'scientist', 'provid', 'evid', 'lab', 'develop', 'bioweapon']",0.103279555898864
"61","['never', 'isol', 'anywher']",0.441941738241592
"62","['reviv', 'probe', 'origin', 'say', 'report']",0.0833333333333333
"63","['selfisol', 'pilot', 'start', 'peopl', 'ambul', 'busi', 'commun']",0.189736659610103
"64","['new', 'case', 'india', 'gmt', 'coronavirusupd', 'coronaviruspandem']",0.266666666666667
"65","['cumul', 'case', 'europ', 'unit', 'kingdom', 'russia', 'franc']",0.166666666666667
"66","['nz', 'free', 'day', 'countri', 'lockdown', 'countri']",0.2182820625327
"67","['urban', 'air', 'pollut', 'may', 'enhanc', 'casefat', 'mortal', 'rate', 'unit', 'state', 'innov']",0.4375
"68","['india', 'report', 'new', 'case', 'recoveri', 'death', 'last', 'hr', 'per']",0.21380899352994
"69","['india', 'report', 'new', 'case', 'recoveri', 'death', 'last', 'hr', 'per', 'union', 'health']",0.194028500029066
"70","['silli', 'need', 'child', 'school', 'do', 'dont', 'humor', 'guid', 'teach', 'child', 'es']",0.5875
"71","['unitefightcorona', 'largestvaccinedr', 'india', 'cumul', 'vaccin', 'coverag', 'cross', 'landmark']",0.0753778361444409
"72","['idk', 'need', 'hear', 'clearanc', 'endocrinologist', 'need', 'get', 'vaccin']",0.201246117974981
"73","['finish', 'watch', 'pilot', 'episod', 'new', 'wonder', 'year', 'truestori', 'thewonderyear']",0.481070235442364
"74","['vaccin', 'drive', 'achiev', 'steadi', 'rhythm', 'last', 'three', 'billion', 'dose', 'take', 'roughli']",0.137649440322337
"75","['prion', 'spikeprotein', 'interest', 'thoughtspecul']",0.28347335475692
"76","['india', 'report', 'new', 'case', 'death']",0.302371578407382
"77","['vaccin', 'myth', 'fact']",0.163299316185545
"78","['last', 'thing', 'see', 'first', 'big', 'thin']",0.0668153104781061
"79","['good', 'lunch', 'take', 'care', 'still', 'among', 'u']",0.527644853011086
"80","['vaccin', 'u', 'free', 'get', 'fulli', 'vaccin']",0.259807621135332
"81","['govern', 'run', 'special', 'campaign', 'tomorrow', 'inocul', 'lakh', 'peopl', 'first', 'dose', 'vac']",0.0688247201611685
"82","['new', 'mexico', 'health', 'offici', 'link', 'misus', 'ivermectin', 'two', 'death']",0.0866025403784439
"83","['unnecessari', 'socal', 'leader', 'alreadi', 'cure', 'ie', 'miracl', 'dr']",0.0344123600805843
"84","['read', 'label', 'mask', 'say', 'specif', 'stop', 'spread']",0.103279555898864
"85","['good', 'morn', 'watch', 'news', 'make', 'wonder', 'taken', 'break', 'focu']",0.525
"86","['india', 'record', 'new', 'case', 'activ', 'talli', 'fall', 'lakh']",0.25298221281347
"87","['sharp', 'inclin', 'case', 'correspond', 'come', 'nd', 'wave', 'juli', 'muhammad', 'qasim', 'saw']",0.235702260395516
"88","['nsw', 'premier', 'reveal', 'roadmap', 'lockdown', 'state', 'record', 'new', 'case', 'death']",0.325
"89","['number', 'fulli', 'vaccin', 'person', 'countri', 'surpass', 'million', 'say', 'roqu']",0.1
"90","['hi', 'asean', 'famili', 'newsfrommalaysia', 'malaysia', 'septemb', 'new', 'confirm', 'case', 'cu']",0.375277674973257
"91","['receiv', 'second', 'vaccin', 'australia', 'astrazeneca']",0.2
"92","['india', 'cumul', 'vaccin', 'coverag', 'cross', 'landmark', 'cr']",0.0790569415042095
"93","['take', 'moment', 'hear', 'work', 'uk', 'vaccin', 'program', 'roll']",0.0521286035142687
"94","['philippin', 'fulli', 'vaccin', 'least', 'million', 'peopl', 'v', 'roqu', 'say']",0.10690449676497
"95","['receiv', 'second', 'vaccin', 'australia', 'astrazeneca']",0.2
"96","['health', 'ministri', 'new', 'case', 'record', 'pas', 'away']",0.282842712474619
"97","['yearold', 'get', 'doubl', 'lung', 'transplant', 'said', 'lung', 'look', 'like', 'chew', 'piec']",0.106600358177805
"98","['reviv', 'investig', 'origin', 'team', 'scientist', 'hunt', 'evid']",0.0668153104781061
"99","['latest', 'mhanyz', 'daili', 'thank', 'afp']",0.2
"100","['univers', 'melbourn', 'make', 'vaccin', 'compulsori', 'requir', 'attend']",0.0458831467741123
"101","['crisi', 'reveal', 'kenyan', 'everywher', 'need', 'univers', 'reliabl', 'afford', 'highspe', 'intern']",0.245288945259803
"102","['india', 'report', 'new', 'case', 'death', 'last', 'hour', 'ommcomnew']",0.221880078490092
"103","['tkp', 'dhulikhel', 'hospit', 'start', 'trial', 'vaccin', 'candid', 'nepalgunj', 'medic', 'colleg', 'also', 'set', 'start']",0.0606339062590832
"104","['pm', 'modi', 'pay', 'surpris', 'visit', 'hospit', 'without', 'secur', 'second', 'wave']",0.225
"105","['new', 'zealand', 'total', 'new', 'case', 'hr', 'new', 'cmti', 'death', 'hospit', 'ic']",0.641426980589819
"106","['vaccin', 'u', 'free', 'get', 'fulli', 'vaccin']",0.259807621135332
"107","['philippin', 'fulli', 'vaccin', 'least', 'million', 'peopl', 'v', 'roqu', 'say']",0.110940039245046
"108","['yearold', 'get', 'doubl', 'lung', 'transplant', 'said', 'lung', 'look', 'like', 'chew', 'piec']",0.106600358177805
"109","['go', 'bed', 'pray', 'daughter', 'doesnt', 'pray', 'schoolmat', 'safeti', 'health']",0.0447213595499958
"110","['pm', 'modi', 'pay', 'surpris', 'visit', 'hospit', 'without', 'secur', 'second', 'wave']",0.225
