"","V1","ave_sentiment"
"1","['latest', 'alaska', 'report', 'case', 'khq', 'right']",0.43417633619198
"2","['pill', 'work', 'take', 'potion', 'life']",0.0721687836487032
"3","['scroll', 'account', 'found', 'tak', 'sangka', 'seorang', 'ainur', 'survivor']",0.305085107923876
"4","['good', 'morn', 'america', 'bt', 'pandem', 'mental', 'toll', 'band', 'viral', 'un', 'appear', 'gma']",0.0387298334620742
"5","['new', 'case', 'confirm', 'simco', 'muskoka', 'barri']",0.459619407771256
"6","['fresh', 'case', 'india', 'lower', 'yesterday']",0.176776695296637
"7","['confirm', 'case', 'seneg', 'mauritania', 'israel', 'netherland', 'mali', 'sourc']",0.158113883008419
"8","['fresh', 'case', 'india', 'lower', 'yesterday']",0.176776695296637
"9","['new', 'mexico', 'depart', 'health', 'friday', 'announc', 'chang', 'test', 'site']",0.21380899352994
"10","['earli', 'day', 'illumin', 'fissur', 'u', 'navi', 'readi', 'respond', 'major', 'medic', 'event']",0.183532587096449
"11","['andrew', 'wiggin', 'request', 'vaccin', 'exempt', 'deni', 'wont', 'abl', 'play', 'warrior', 'home', 'game']",0.242535625036333
"12","['illinoi', 'new', 'case', 'death', 'vaccin', 'past', 'week']",0.21380899352994
"13","['dear', 'donor', 'hit', 'trade', 'creat', 'jobloss', 'peopl', 'without', 'food', 'money', 'normal', 'life', 'put', 'miser']",0.0573539334676404
"14","['cdc', 'director', 'deni', 'defi', 'agenc', 'panel', 'booster', 'recommend', 'newsworldpress']",0.16583123951777
"15","['cuba', 'start', 'reopen', 'economi', 'vaccin', 'campaign', 'race', 'ahead']",0.23094010767585
"16","['flu', 'season', 'right', 'around', 'corner', 'continu', 'deal', 'speak', 'health', 'offi']",0.164991582276861
"17","['skorea', 'daili', 'case', 'top', 'first', 'time', 'holiday']",0.569209978830308
"18","['prime', 'minist', 'virtual', 'address', 'unga', 'pm', 'speak', 'smart', 'lockd']",0.160356745147455
"19","['latest', 'twitter', 'time', 'thank', 'tokyo']",0.2
"20","['simpl', 'solutiontri', 'day', 'eua', 'use', 'alreadi', 'fdaapprov', 'drug', 'ivermectin', 'nobel', 'pri']",0.0942809041582063
"21","['fresh', 'case', 'india', 'lower', 'yesterday']",0.176776695296637
"22","['slovakia', 'donat', 'extra', 'dose', 'astrazeneca', 'vaccin', 'taiwan', 'origin', 'ple']",0.0942809041582063
"23","['ask', 'voter', 'quarantin', 'elect', 'day', 'could', 'cast', 'ballot', 'comelec', 'offici']",0.0573539334676404
"24","['two', 'cohost', 'view', 'leav', 'set', 'ahead', 'interview', 'harri', 'posit', 'test']",0.315296312547233
"25","['india', 'cumul', 'vaccin', 'coverag', 'exce', 'cr']",0.188982236504614
"26","['skorea', 'daili', 'case', 'top', 'first', 'time', 'holiday']",0.569209978830308
"27","['global', 'case', 'top', 'million', 'global']",0.680336051416609
"28","['booster', 'shot', 'pfizerbiontech', 'vaccin', 'certain', 'popul', 'also', 'recommend', 'booster', 'dose']",0.117851130197758
"29","['poster', 'greet', 'everyon', 'poster', 'caution', 'take', 'durin']",0.129099444873581
"30","['welcom', 'futur', 'america', 'mandat', 'china', 'ten', 'new', 'case', 'hour']",0.325
"31","['realli', 'need', 'holiday', 'prefer', 'beauti', 'waterfal', 'sceneri', 'im', 'tire']",0.72
"32","['two', 'everi', 'three', 'indian', 'elig', 'vaccin', 'receiv', 'least', 'dose', 'almo']",0.196144659047162
"33","['august', 'mr', 'mile', 'guo', 'announc', 'artemisinin', 'almost', 'best', 'drug', 'solv']",0.0582085500087199
"34","['effort', 'intensifi', 'encourag', 'medic', 'elig', 'get', 'vaccin', 'continu']",0.3875
"35","['sir', 'alway', 'stand', 'humanitarian', 'caus', 'work', 'relentlessli', 'peak', 'second', 'wave']",0.2182820625327
"36","['kelli', 'price', 'attorney', 'confirm', 'she', 'safe', 'still', 'recov']",0.150755672288882
"37","['virginia', 'cooper', 'extens', 'agent', 'messeng', 'vax', 'info', 'staten']",0.144337567297406
"38","['abund', 'evid', 'support', 'efficaci', 'mask', 'reduc', 'spread', 'includ']",0.67175144212722
"39","['worker', 'elig', 'booster', 'shot', 'bankingandfinancenew']",0.115470053837925
"40","['get', 'booster', 'san', 'diego', 'well', 'complic']",0.0866025403784439
"41","['peopl', 'job', 'put', 'high', 'risk', 'get', 'elig', 'third', 'dose', 'includ', 'groceri', 'st']",0.0109108945117996
"42","['updat', 'pakistan', 'case', 'saturday', 'confirm', 'activ', 'death', 'recov']",0.25
"43","['fresh', 'case', 'india', 'lower', 'yesterday']",0.176776695296637
"44","['latest', 'mhanyz', 'daili', 'thank', 'afp']",0.2
"45","['grant', 'help', 'bc', 'everi', 'time', 'ask', 'go', 'answer', 'sister']",0.21320071635561
"46","['fedex', 'deliv', 'vaccin', 'test', 'kit', 'vietnam', 'use', 'healthcar', 'expertis', 'teamfedex']",0.144337567297406
"47","['plea', 'pray', 'ever', 'believ', 'card', 'got', 'discrimin', 'again']",0.240039679259592
"48","['fresh', 'case', 'india', 'lower', 'yesterday']",0.176776695296637
"49","['peopl', 'die', 'vaccin', 'flu', 'differ', 'read', 'co']",0.0848874687627165
"50","['good', 'see', 'leader', 'quadsummit', 'meet', 'without', 'mask', 'without', 'social', 'distanc', 'look']",0.176776695296637
"51","['ye', 'like', 'stat', 'death', 'unvaccin', 'instead', 'herd', 'immun']",0.122983738762488
"52","['pakistan', 'statist', 'sep', 'total', 'test', 'last', 'hour', 'posit', 'case', 'posit']",0.21650635094611
"53","['cdc', 'anoth', 'endrun', 'around', 'exist', 'law', 'polici', 'approv', 'booster', 'shot', 'fda', 'reject']",0.0573539334676404
"54","['true', 'stori', 'behind', 'bill', 'gate', 'famili', 'trust', 'advic', 'gate', 'famili', 'eug']",0.109108945117996
"55","['vaccin', 'certif', 'verifi', 'certif', 'cowin', 'portal']",0.519615242270663
"56","['pediatr', 'case', 'rose', 'faster', 'counti', 'without', 'school', 'mask', 'requir', 'cdc', 'say']",0.166410058867569
"57","['swiss', 'child', 'allow', 'hug', 'grandpar', 'transmit']",0.200445931434318
"58","['bt', 'pandem', 'mental', 'toll', 'band', 'viral', 'un', 'appear', 'good', 'morn', 'america']",0.0416025147168922
"59","['start', 'school', 'class', 'last', 'time', 'school', 'start', 'school', 'start', 'plea', 'school', 'start']",0.208514414057075
"60","['india', 'log', 'fresh', 'case', 'past', 'hour', 'recoveri', 'rate', 'stand']",0.21650635094611
"61","['recov', 'thu', 'duc', 'citi', 'basic', 'control']",0.353553390593274
"62","['rite', 'aid', 'statement', 'cdc', 'recommend', 'regard', 'vaccin', 'booster']",0.569209978830308
"63","['worker', 'elig', 'booster', 'shot', 'rctnnew']",0.115470053837925
"64","['unitefightcorona', 'largestvaccinedr', 'india', 'cumul', 'vaccin', 'coverag', 'exce', 'cr']",0.166666666666667
"65","['bearer', 'good', 'news', 'allysiafinley', 'interview', 'dr', 'john', 'ioannidi', 'stanfor']",0.208012573584461
"66","['hyden', 'stainless', 'section', 'mushroom', 'kitchen', 'fun', 'food', 'foodnovelti', 'fun', 'kool']",0.723627226986633
