case,13275
new,11714
test,10773
death,9976
trump,9879
peopl,9285
news,7922
say,7273
help,7117
get,6228
updat,5891
crisi,5885
time,5884
lockdown,5815
fight,5767
die,5739
nt,5639
posit,5617
day,5353
spread,5248
china,5176
health,5162
home,5143
world,5019
live,4763
respons,4742
need,4652
like,4562
go,4540
report,4372
work,4341
take,4073
hospit,4050
stay,3995
patient,3979
amid,3935
state,3901
worker,3865
make,3859
use,3748
could,3667
confirm,3649
govern,3600
know,3425
latest,3413
first,3323
busi,3250
thank,3227
call,3204
uk,3200
today,3100
see,3046
number,3003
infect,2976
countri,2971
plea,2940
support,2894
total,2857
good,2675
week,2654
protect,2646
come,2645
stop,2642
india,2621
doctor,2600
may,2599
care,2556
mani,2542
daili,2532
think,2498
march,2457
american,2435
impact,2431
show,2404
even,2403
april,2387
would,2323
way,2320
hous,2312
social,2296
want,2275
still,2265
medic,2235
quarantin,2227
mask,2226
look,2219
stayathom,2213
global,2206
keep,2189
thing,2160
york,2132
let,2128
presid,2123
donat,2100
read,2093
face,2056
warn,2034
toll,2031
watch,2026
nation,2015
break,1999
symptom,1983
brief,1946
start,1940
counti,1928
chang,1927
right,1921
commun,1921
kill,1910
hope,1907
back,1899
emerg,1887
give,1879
re,1870
famili,1868
post,1859
two,1858
hit,1853
million,1807
year,1806
free,1799
sign,1797
public,1783
cuomo,1743
offici,1737
end,1728
got,1717
th,1713
great,1710
inform,1709
forc,1704
citi,1699
continu,1687
close,1684
dr,1681
data,1679
order,1666
relief,1662
realli,1660
check,1643
fund,1643
safe,1625
share,1621
must,1600
video,1584
last,1577
tell,1566
plan,1564
distanc,1559
rise,1556
ask,1554
recov,1553
tri,1548
risk,1547
announc,1539
cnn,1514
said,1507
talk,1502
everi,1499
well,1495
medium,1491
provid,1489
month,1461
itali,1458
everyon,1458
rate,1453
question,1450
pm,1446
affect,1444
market,1440
much,1438
compani,1430
releas,1424
white,1421
job,1414
find,1399
also,1383
hand,1382
diseas,1381
caus,1376
life,1371
ve,1371
vaccin,1369
the,1361
woman,1355
person,1348
nurs,1348
food,1346
servic,1346
coronavirustruth,1342
pay,1342
man,1338
around,1336
fear,1308
prevent,1306
best,1304
put,1300
top,1297
bill,1295
polic,1295
cure,1293
sinc,1290
stori,1290
staff,1281
chine,1277
anoth,1276
feel,1275
war,1274
bbc,1271
love,1250
fool,1235
claim,1233
follow,1232
chri,1228
ca,1222
expert,1214
nh,1213
issu,1199
real,1195
part,1194
human,1192
increas,1191
project,1189
save,1184
open,1183
import,1178
research,1173
gt,1165
made,1164
govt,1162
god,1161
lie,1159
offer,1156
school,1156
impeach,1155
onlin,1152
current,1150
battl,1149
cancel,1145
join,1141
learn,1130
governor,1126
measur,1123
slow,1123
away,1120
america,1118
travel,1118
isol,1113
happen,1103
team,1103
record,1092
aid,1075
lead,1069
employe,1069
far,1065
becom,1062
st,1059
fuck,1058
resourc,1054
usa,1053
relat,1052
flu,1052
ventil,1042
treatment,1040
alreadi,1037
economi,1035
togeth,1031
child,1026
petit,1016
concern,1016
local,1015
includ,1015
anyon,1009
situat,1008
fire,1007
south,1006
creat,1005
mean,1003
amazon,1002
effect,999
hour,997
suppli,994
healthcar,992
student,990
develop,990
unit,989
deal,985
big,981
pas,979
na,973
joke,966
next,966
launch,966
air,965
member,963
turn,963
leader,961
better,960
group,960
treat,959
least,957
tomorrow,957
wait,954
prepar,951
place,943
play,940
handl,929
gov,929
bring,928
act,928
articl,924
econom,924
possibl,920
set,919
lot,918
prison,917
system,915
line,914
effort,914
friend,913
someon,913
restrict,912
spain,910
studi,907
thought,899
drug,898
might,897
believ,896
sick,893
nyc,887
task,887
move,883
bank,882
threat,881
press,881
industri,878
stayhom,877
nigeria,875
worri,872
never,872
florida,871
across,868
manag,867
socialdistanc,866
tuesday,864
money,864
leav,863
to,861
minist,860
demand,859
resid,858
small,856
extend,856
coronaviruspandem,852
le,848
blame,847
age,847
novel,846
app,841
respond,838
offic,835
result,832
center,831
meet,826
surviv,823
predict,823
yet,822
yearold,822
long,821
link,821
bad,818
delhi,818
sure,817
suggest,814
gener,813
power,812
thelockdown,810
differ,810
wear,798
reach,797
discus,797
control,796
answer,794
guy,792
hold,789
combat,789
law,789
done,786
stimulu,785
event,784
without,781
de,780
tip,778
despit,777
ever,775
danger,773
el,770
la,770
shit,769
fact,768
polit,767
high,765
listen,764
action,764
johnson,761
earli,761
advic,761
three,759
enough,759
kid,759
town,756
sever,756
hear,754
old,753
dead,752
whole,752
expect,749
scientist,748
canada,747
coronavirusoutbreak,746
grow,744
send,740
step,740
track,737
hard,736
critic,735
run,734
told,733
challeng,729
safeti,729
found,729
urg,727
ban,723
area,720
key,720
messag,717
cut,716
worldwid,714
build,712
kit,712
insid,710
victim,709
avail,707
california,706
coronavirusupd,705
expo,705
essenti,704
other,703
delay,701
democrat,700
cover,699
point,697
soon,695
reveal,694
financi,691
ship,691
hoax,690
explain,687
australia,687
model,686
someth,686
and,685
fox,684
carrier,683
un,682
rememb,680
ye,680
feder,676
contract,675
interest,674
ignor,672
wonder,670
packag,669
surg,659
visit,657
seem,657
rule,652
donald,645
allow,643
worst,642
shut,640
lost,639
tweet,638
texa,638
korea,637
univers,636
everyth,635
full,634
organ,633
in,631
nizamuddin,628
wo,628
noth,627
final,622
begin,620
head,619
product,618
past,617
twitter,617
iran,617
per,617
miss,616
immun,614
diagnos,613
captain,610
return,609
europ,609
ny,609
lack,608
access,608
futur,607
struggl,607
fake,604
price,603
africa,602
four,600
ago,598
websit,596
speak,596
contact,596
actual,595
firm,594
game,593
word,592
activ,591
germani,591
boy,588
serious,587
attack,585
neg,583
gon,582
fauci,581
minut,581
major,578
shortag,578
wash,578
among,578
name,578
count,577
mcconnel,577
second,576
chief,573
fall,573
pray,572
administr,572
rais,571
staysaf,571
frontlin,570
truth,570
contain,570
list,569
author,568
problem,565
consid,564
store,563
recoveri,561
morn,560
avoid,559
of,559
potenti,558
push,556
washington,555
practic,555
indian,554
goe,554
epidem,554
host,550
thousand,549
suffer,549
condit,547
jail,546
instead,543
stock,543
confer,543
reason,543
seriou,542
info,542
regard,540
normal,539
understand,537
cdc,533
webinar,533
sourc,532
polici,532
readi,531
mayb,530
littl,529
front,527
celebr,526
compar,525
smartnew,523
guidanc,523
hi,522
depart,521
shutdown,521
singl,520
suspend,520
russia,519
map,519
secur,519
season,518
strike,515
park,515
special,515
bc,514
anchor,514
wake,513
guidelin,512
deadli,511
light,511
jump,511
ppe,511
london,511
wors,511
franc,508
accord,507
young,507
street,507
beat,506
seen,505
parent,505
trust,505
co,504
sad,504
distract,504
approv,503
shop,502
immedi,501
pakistan,501
mental,501
educ,500
virtual,500
true,500
navi,499
oper,498
ll,497
postpon,497
catch,496
buy,495
lab,495
facil,494
figur,494
seek,494
star,493
address,493
pelosi,492
wish,491
anyth,491
trial,490
taken,490
ad,490
date,488
fine,487
stand,486
john,485
fda,483
ill,483
left,481
nearli,480
it,480
account,480
arrest,480
threaten,480
centr,479
rt,479
mayor,477
idea,477
remain,475
citizen,475
popul,475
yesterday,474
fail,473
awar,472
promis,472
andrew,472
contribut,471
scienc,471
coverag,471
site,470
employ,470
paid,470
border,467
biggest,467
sale,467
brother,467
blog,467
clinic,465
rent,465
aircraft,465
doubl,464
tv,464
initi,460
mind,460
groceri,460
wrong,458
modi,457
oh,456
anim,456
mexico,454
hey,453
digit,451
wuhanviru,449
equip,449
came,448
hundr,448
vulner,448
clear,447
went,447
googl,446
assist,445
five,443
solut,442
spring,441
stupid,441
muslim,441
mass,439
publish,439
is,438
experi,438
flight,437
facebook,435
given,435
chanc,434
low,434
sent,433
campaign,432
parti,432
trend,432
senat,431
almost,430
detect,430
detail,430
fatal,429
plead,429
sen,428
recent,428
healthi,428
declar,428
reopen,427
huge,427
reduc,427
base,427
produc,427
peak,426
closur,426
behind,425
alert,424
eu,424
receiv,423
complet,422
ceo,422
lose,421
loss,420
pain,420
dear,419
on,419
stress,419
bodi,417
drop,417
attent,417
led,417
tackl,416
cope,416
payment,416
hero,415
putin,414
region,413
walk,413
billion,413
refus,413
asia,412
ahead,412
win,412
happi,412
drive,412
homeless,410
poor,409
volunt,408
thread,408
anxieti,408
climat,408
remind,408
ministri,407
histori,406
custom,404
tax,404
former,404
higher,404
cours,404
migrant,403
attend,403
ralli,403
an,403
admit,403
level,402
limit,402
took,402
sir,401
lo,401
ai,401
trade,401
water,400
remot,400
loan,399
indiafightscorona,399
girl,397
program,397
prayer,397
identifi,397
failur,396
inmat,396
pastor,395
extra,395
trillion,394
alway,393
curv,393
design,393
goat,393
selfisol,391
thi,391
coupl,390
night,390
mother,389
addit,389
nigerian,389
late,389
elect,388
we,388
probabl,388
abl,388
music,388
connect,387
song,387
north,387
empti,386
cost,386
insur,386
partner,386
guid,384
book,384
heard,383
suspect,382
benefit,381
rest,381
natur,381
leadership,380
wife,380
toward,379
scam,379
lock,378
present,378
abort,377
monday,376
clean,376
for,376
imagin,375
biden,375
opportun,375
sport,374
cruis,373
sell,372
republican,371
saw,370
japan,369
panic,369
intern,368
dog,367
short,367
grant,367
decid,366
ha,366
tech,364
heart,363
central,362
view,361
januari,361
six,360
church,360
gather,359
spike,359
via,359
approach,359
foot,359
defeat,358
court,358
mar,358
damn,358
eye,357
decis,357
viral,356
foxnew,356
sanit,356
disast,355
mark,355
colleg,354
gop,354
exclus,353
bed,353
stuck,353
red,353
ok,352
outsid,352
realiti,352
scare,351
tonight,351
you,351
corpor,351
matter,351
gear,351
race,350
eat,350
car,350
commit,348
cash,348
deliveri,347
agre,347
chineseviru,346
write,346
one,345
militari,345
shock,345
youtub,345
lago,344
deliv,342
enforc,342
podcast,341
entir,341
disinfect,341
startup,341
lesson,340
ensur,339
focu,339
coronavirususa,339
near,338
zero,338
photo,338
israel,338
hate,338
michigan,337
strategi,337
origin,337
screen,337
knew,336
block,336
owner,336
sa,335
analysi,335
foreign,335
capit,335
salari,335
cross,334
carri,334
requir,333
reuter,333
pressur,333
privat,332
unemploy,332
mom,331
restaur,331
medicin,330
vote,330
blood,330
phone,328
forget,328
kind,327
russian,327
secretari,326
email,326
deni,325
al,324
senior,323
airlin,323
success,323
charg,323
virus,323
especi,322
congress,322
oil,322
absolut,321
cough,321
period,321
ea,321
british,320
profession,319
gone,319
sorri,319
known,318
mobil,318
network,318
georgia,316
italian,316
warehous,316
wow,315
technolog,314
lung,313
brought,312
west,312
opinion,312
bori,312
di,312
pl,312
tool,311
be,311
interview,311
collect,310
breath,310
sound,310
train,310
complic,310
surpass,310
stat,309
fast,309
aprilfoolsday,309
poll,308
moment,308
alon,308
room,308
manufactur,308
guess,307
though,307
protest,306
ongo,306
credit,305
spend,304
pa,304
evid,304
council,304
shelter,303
page,303
pandem,302
lower,302
coronalockdown,302
estim,302
survey,301
class,300
transmiss,300
lol,300
seri,300
larg,300
art,300
island,299
touch,299
bit,299
appli,299
built,298
disrupt,298
tuesdaythought,298
mosqu,297
movi,296
middl,296
roll,296
highest,295
covidindia,295
common,295
recommend,295
wa,294
cancer,294
yeah,294
encourag,294
note,294
will,293
legal,292
icu,292
internet,292
arriv,291
shift,291
babi,291
men,290
joe,290
temporari,290
hot,289
sarscov,289
pledg,288
growth,288
nice,288
mr,287
crazi,286
hydroxychloroquin,286
chart,285
religi,285
feed,285
misinform,285
self,285
pretti,284
form,284
king,283
add,283
zoom,283
canadian,282
trumpviru,282
innov,282
australian,282
actor,282
strong,282
se,281
statist,281
conspiraci,280
half,280
role,280
consum,280
paper,280
pictur,280
district,279
pet,278
societi,278
coronaviru,277
chariti,277
jan,276
guardian,276
judg,276
downplay,275
gave,275
statement,275
direct,275
amidst,274
gaza,274
elderli,273
destroy,273
sector,273
rapid,273
piec,273
tablighi,272
im,272
yo,272
lakh,271
advis,271
appear,271
quarantinelif,271
curb,271
prove,270
longer,270
episod,270
regul,270
sweden,270
request,270
jack,270
side,269
forward,269
till,269
rep,268
amaz,268
wage,268
fever,268
execut,268
hurt,268
massiv,267
comment,266
board,266
antibodi,265
review,265
recess,265
appar,265
excus,265
hotspot,264
usual,264
folk,264
letter,264
fals,263
san,263
correct,263
featur,262
garden,262
ohio,262
halt,261
hotel,261
mislead,260
excel,260
simpl,260
retail,259
journalist,259
regist,259
focus,259
stream,259
plant,259
crimin,259
term,259
notic,258
black,258
within,257
jamaat,257
veteran,257
crowd,256
spot,255
third,255
idiot,254
player,254
beyond,254
mike,253
divert,253
quickli,252
theori,252
coronavirusrel,252
abus,252
distribut,252
at,252
coach,251
search,251
violat,251
youngest,251
bat,250
stayhomestaysaf,250
cm,250
fan,250
wave,250
angel,249
are,249
stage,249
field,248
sanction,248
wh,248
flatten,248
maharashtra,248
chain,248
east,248
youth,247
that,247
investig,247
earth,247
whether,247
psa,246
obama,246
funni,246
target,246
adapt,246
england,246
nj,246
unpreced,246
tough,246
prank,245
worth,245
religion,244
ppl,244
caught,244
armi,243
as,243
furlough,243
fed,243
definit,243
just,242
serv,242
trip,242
remov,242
introduc,241
birthday,241
sex,240
realiz,240
construct,240
maintain,240
en,239
cri,239
road,239
insight,238
coronav,238
precaut,238
mail,238
enjoy,238
funer,237
stuff,237
mitig,237
no,237
abc,237
shame,237
airport,236
survivor,236
crypto,236
associ,235
transport,235
coronavi,235
attempt,235
hell,234
prime,233
kushner,233
monitor,233
director,233
golf,233
kenya,233
held,232
