"","V1","ave_sentiment"
"1","['appear', 'drop', 'global', 'life', 'expect', 'event', 'sinc', 'second', 'world', 'war']",-0.0229415733870562
"2","['stupid', 'war', 'terror', 'seem', 'like', 'walk', 'park', 'compar', 'utter', 'mad', 'covidrestrict']",-0.802955068546966
"3","['taiwan', 'donat', 'oxygen', 'gener', 'somaliland', 'fight', 'togeth', 'com']",-0.138675049056307
"4","['might', 'abl', 'help', 'correct', 'treatment', 'sever', 'relat', 'sepsi', 'noninvas', 'ven']",-0.0727606875108999
"5","['alleg', 'pfizer', 'conduct', 'experi', 'sixmonthold', 'orphan', 'test', 'vaccin', 'bee']",-0.45
"6","['preliminari', 'research', 'find', 'even', 'mild', 'case', 'leav', 'mark', 'brain', 'newsbreak']",-0.0625
"7","['websit', 'intent', 'introduc', 'mandatori', 'vaccin', 'yet']",-0.173205080756888
"8","['hi', 'maz', 'husband', 'receiv', 'disast', 'payment', 'circumst', 'chang']",-0.125
"9","['trinidad', 'say', 'relat', 'filipino', 'purchas', 'habit', 'peopl', 'homebound']",-0.2182820625327
"10","['health', 'profession', 'urg', 'region', 'ralli', 'hit', 'per', 'cent', 'vaccin', 'rate', 'list']",-0.0545544725589981
"11","['worri', 'spike', 'protein', 'get', 'far', 'infect']",-0.335410196624968
"12","['jason', 'aldean', 'react', 'vaccin', 'mandat', 'california', 'school', 'peopl', 'outrag']",-0.200445931434318
"13","['insan', 'bc', 'laughabl', 'nobodi', 'take', 'dr', 'henri', 'serious', 'anymor', 'bcpoli', 'bced']",-0.0668153104781061
"14","['thank', 'healthi', 'dont', 'catch']",-0.5623
"15","['new', 'antivir', 'pill', 'halv', 'risk', 'hospit', 'merck', 'say']",-0.0632455532033676
"16","['queensland', 'record', 'two', 'local', 'case', 'avoid', 'lockdown', 'news', 'australia']",-0.241209075662211
"17","['must', 'read', 'canada', 'time', 'wake', 'ivermectin', 'doctor', 'alberta', 'tragedi', 'rural', 'albert']",-0.172061800402921
"18","['promin', 'medic', 'board', 'messag', 'physicianskeep', 'quiet', 'vaccin', 'risk', 'loss', 'licensur', 'econom']",-0.242535625036333
"19","['canada', 'medicaldevic', 'regulatori', 'daili', 'stori', 'vaccin']",-0.0883883476483184
"20","['time', 'end', 'happen', 'humour', 'travel']",-0.433012701892219
"21","['whistleblow', 'provid', 'govern', 'data', 'document', 'death', 'within', 'day', 'vaccin', 'among']",-0.133630620956212
"22","['funer', 'home', 'alberta', 'see', 'demand', 'rise', 'fourth', 'wave', 'continu', 'ctv', 'news']",-0.335658556671309
"23","['come', 'biden', 'wasnt', 'happi', 'facebook', 'misinform', 'know', 'wha']",-0.322748612183951
"24","['sad', 'hope', 'end', 'soon', 'odutvnew', 'odustudentjournalist']",-0.288675134594813
"25","['baxter', 'must', 'say', 'thank', 'fan', 'allow', 'stadium', 'otherwis', 'could']",-0.0235702260395516
"26","['utah', 'woman', 'die', 'day', 'nd', 'dose', 'vaccin', 'autopsi', 'complet']",-0.38829013735766
"27","['littl', 'creepi', 'diseas']",-0.141421356237309
