"","V1","ave_sentiment"
"1","['time', 'run', 'school', 'appli', 'feder', 'fund', 'help', 'slow', 'spread']",-0.0573539334676404
"2","['unvaccin', 'right', 'cant', 'know', 'dont', 'ask', 'right', 'show']",-0.229415733870562
"3","['sinc', 'start', 'american', 'die', 'death', 'worldwid']",-0.363803437554499
"4","['hope', 'year']",-0.144337567297406
"5","['tweet', 'fox', 'news', 'spend', 'year', 'engag', 'denial', 'disinform']",-0.235747583395722
"6","['oop', 'side', 'effect', 'may', 'last', 'lifetim', 'footinmouth', 'diseas']",-0.242535625036333
"7","['vaccin', 'know', 'univers', 'vaccin', 'know', 'make', 'human', 'diseas', 'free']",-0.0218217890235992
"8","['vaccin', 'isi', 'know', 'univers', 'vaccin', 'isi', 'know', 'make', 'human', 'diseas', 'freehow', 'let']",-0.134164078649987
"9","['doom', 'doom', 'go', 'win']",-0.577350269189626
"10","['kinda', 'hard', 'kill', 'everyon']",-0.0666666666666667
"11","['vaccin', 'isi', 'know', 'univers', 'vaccin', 'isi', 'know', 'make', 'human', 'diseas', 'freehow', 'let']",-0.134164078649987
"12","['wont', 'attend', 'ape', 'fest', 'event', 'nyc', 'unless', 'current', 'mandat', 'chang', 'ill', 'see']",-0.106600358177805
"13","['vaccin', 'know', 'univers', 'vaccin', 'know', 'make', 'human', 'diseas', 'free', 'let']",-0.0208514414057075
"14","['leader', 'absolut', 'disgrac', 'failur', 'florida', 'state', 'submit', 'school']",-0.2910427500436
"15","['gerald', 'everett', 'updat', 'pete', 'carrol', 'seahawk', 'injuri', 'news']",-0.237170824512628
"16","['indigen', 'tourism', 'accustom', 'foray', 'domest', 'market', 'news']",-0.0452267016866645
"17","['blame', 'capit', 'global', 'silli', 'thing', 'realli', 'someth', 'come', 'demand']",-0.367122528126366
"18","['india', 'report', 'lowest', 'singleday', 'rise', 'case', 'sinc', 'march']",-0.237170824512628
"19","['australia', 'buy', 'merck', 'pill', 'victoria', 'case', 'hit', 'record']",-0.158113883008419
"20","['religi', 'exempt', 'vaccin', 'complic', 'get']",-0.158113883008419
"21","['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin', 'expo']",-0.5
"22","['influenza', 'flu', 'contagi', 'respiratori', 'ill', 'caus', 'differ', 'virus']",-0.50025
"23","['china', 'report', 'new', 'local', 'case', 'first', 'time', 'three', 'week']",-0.21380899352994
"24","['pfizerbiontech', 'vaccin', 'effect', 'drop', 'month', 'studi', 'show', 'reuter', 'reuter', 'news']",-0.0400891862868637
"25","['doubl', 'jab', 'vaccin', 'youll', 'go', 'rhythm', 'declin']",-0.1455213750218
"26","['treasur', 'josh', 'frydenberg', 'isol', 'caution', 'case', 'melbourn', 'offic']",-0.0645497224367903
"27","['break', 'polic', 'say', 'year', 'old', 'man', 'summon', 'appear', 'court', 'charg', 'breach', 'hea']",-0.190065778087482
"28","['know', 'coadministr', 'flu', 'vaccin']",-0.226133508433323
"29","['annual', 'report', 'despit', 'mani', 'challeng', 'pose', 'discov', 'exp']",-0.303169531295416
"30","['current', 'vaccin', 'effect', 'thousand', 'breakthrough', 'infect', 'fulli', 'covidv']",-0.225
